관리번호,위도,경도,정보,geometry,index_right
광나루로11-4,37.5443165,127.0917078,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0917078 37.5443165),115665.0
광나루로11-5,37.5442027,127.0920141,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0920141 37.5442027),115665.0
광나루로11-6,37.5440731,127.0923459,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0923459 37.5440731),115665.0
광나루로11-7,37.5438873,127.0927006,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0927006 37.5438873),116124.0
광나루로11-8,37.54367,127.0930556,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0930556 37.54367),116124.0
광나루로11-9,37.5434881,127.0932632,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0932632 37.5434881),116124.0
광나루로12-1,37.5430974,127.0946896,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0946896 37.5430974),116124.0
광나루로12-10,37.5446407,127.0916277,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0916277 37.5446407),115665.0
광나루로12-11,37.5447746,127.0912384,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0912384 37.5447746),115665.0
광나루로12-12,37.5448491,127.0909469,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0909469 37.5448491),115665.0
광나루로12-13,37.5449504,127.0905873,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0905873 37.5449504),115665.0
광나루로12-14,37.5450234,127.0902013,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0902013 37.5450234),115665.0
광나루로12-2,37.5432496,127.0940116,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0940116 37.5432496),116124.0
광나루로12-3,37.5434405,127.0938097,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0938097 37.5434405),116124.0
광나루로12-4,37.5436762,127.093548,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.093548 37.5436762),116124.0
광나루로12-5,37.5439143,127.0933118,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0933118 37.5439143),116124.0
광나루로12-6,37.5440803,127.0930958,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0930958 37.5440803),116124.0
광나루로12-7,37.5442896,127.0927075,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0927075 37.5442896),116124.0
광나루로12-8,37.5444033,127.0923644,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0923644 37.5444033),115665.0
광나루로12-9,37.5445252,127.0919926,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0919926 37.5445252),115665.0
광나루로13-1,37.5396026,127.0983257,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0983257 37.5396026),116124.0
광나루로13-2,37.5398898,127.0979563,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0979563 37.5398898),116124.0
광나루로13-3,37.5401544,127.0975983,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0975983 37.5401544),116124.0
광나루로13-4,37.5403922,127.0972857,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0972857 37.5403922),116124.0
광나루로13-5,37.5406391,127.0969844,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0969844 37.5406391),116124.0
광나루로13-6,37.5409116,127.0965985,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0965985 37.5409116),116124.0
광나루로13-7,37.5410596,127.0964216,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0964216 37.5410596),116124.0
광나루로13써치등6개,37.5411971,127.0962038,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0962038 37.5411971),116124.0
광나루로2-1,37.5483137,127.0703427,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0703427 37.5483137),114748.0
광나루로2-2,37.5483347,127.0699933,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0699933 37.5483347),114748.0
광나루로2-3,37.5483853,127.0694517,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0694517 37.5483853),114748.0
광나루로2-4,37.5484018,127.0692397,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0692397 37.5484018),114748.0
광나루로2-5,37.5484547,127.0687762,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0687762 37.5484547),114748.0
광나루로2-6,37.5484905,127.0684464,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0684464 37.5484905),114748.0
광나루로2-7,37.5485252,127.0680868,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0680868 37.5485252),114748.0
광나루로2-8,37.5485455,127.0678305,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0678305 37.5485455),114748.0
광나루로3-1,37.5471551,127.0742616,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0742616 37.5471551),114748.0
광나루로3-2,37.5470974,127.0745138,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0745138 37.5470974),114748.0
광나루로3-2,37.5471577,127.074401,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.074401 37.5471577),114748.0
광나루로3-3,37.5469811,127.0747664,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0747664 37.5469811),115207.0
광나루로3-4,37.5469231,127.0749139,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0749139 37.5469231),115207.0
광나루로3-5,37.5467779,127.0752713,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0752713 37.5467779),115207.0
광나루로3-6,37.546599,127.0756572,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0756572 37.546599),115207.0
광나루로3-7,37.5465139,127.0758133,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0758133 37.5465139),115207.0
광나루로3-8,37.5463953,127.0760489,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0760489 37.5463953),115207.0
광나루로4-1,37.5481031,127.0726483,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0726483 37.5481031),114748.0
광나루로4-2,37.5480866,127.0722153,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0722153 37.5480866),114748.0
광나루로4-3,37.5480715,127.0718231,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0718231 37.5480715),114748.0
광나루로4-4,37.5481044,127.0715316,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0715316 37.5481044),114748.0
광나루로4-5,37.5481413,127.07127,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.07127 37.5481413),114748.0
광나루로4-6,37.5481925,127.0709697,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0709697 37.5481925),114748.0
광나루로4-7,37.5482335,127.070742,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.070742 37.5482335),114748.0
광나루로5-1,37.5461996,127.076458,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.076458 37.5461996),115207.0
광나루로5-10,37.5453751,127.0793799,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0793799 37.5453751),115207.0
광나루로5-11,37.5453358,127.0796887,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0796887 37.5453358),115206.0
광나루로5-12,37.5453075,127.0799832,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0799832 37.5453075),115206.0
광나루로5-13,37.545313,127.0803765,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0803765 37.545313),115206.0
광나루로5-14,37.5452654,127.0808069,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0808069 37.5452654),115206.0
광나루로5-15,37.5452598,127.0811494,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0811494 37.5452598),115206.0
광나루로5-16,37.5452407,127.0814664,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0814664 37.5452407),115206.0
광나루로5-17,37.5452146,127.0817666,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0817666 37.5452146),115206.0
광나루로5-18,37.5451957,127.082078,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.082078 37.5451957),115206.0
광나루로5-19,37.5452006,127.0823809,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0823809 37.5452006),115206.0
광나루로5-2,37.5460451,127.0767476,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0767476 37.5460451),115207.0
광나루로5-20,37.5451972,127.0825436,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0825436 37.5451972),115206.0
광나루로5-3,37.5459122,127.0770676,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0770676 37.5459122),115207.0
광나루로5-4,37.5458077,127.0774475,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0774475 37.5458077),115207.0
광나루로5-5,37.5457143,127.0778102,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0778102 37.5457143),115207.0
광나루로5-6,37.5456435,127.0781728,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0781728 37.5456435),115207.0
광나루로5-7,37.5455668,127.0784681,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0784681 37.5455668),115207.0
광나루로5-8,37.5454591,127.0789238,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0789238 37.5454591),115207.0
광나루로5-9,37.5454283,127.0791136,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0791136 37.5454283),115207.0
광나루로56길1-1,37.5347521,127.0957574,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0957574 37.5347521),116123.0
광나루로56길1-10,37.5359812,127.0947293,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0947293 37.5359812),116123.0
광나루로56길1-11,37.5361613,127.0946971,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0946971 37.5361613),116123.0
광나루로56길1-12,37.5361918,127.0950366,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0950366 37.5361918),116123.0
광나루로56길1-13,37.5363547,127.0952366,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0952366 37.5363547),116123.0
광나루로56길1-14,37.5366397,127.0955633,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0955633 37.5366397),116124.0
광나루로56길1-15,37.5368392,127.095916,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.095916 37.5368392),116124.0
광나루로56길1-16,37.5366691,127.0961433,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0961433 37.5366691),116124.0
광나루로56길1-17,37.5364198,127.0964785,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0964785 37.5364198),116123.0
광나루로56길1-18,37.5363412,127.0965779,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0965779 37.5363412),116123.0
광나루로56길1-19,37.5369337,127.0958758,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0958758 37.5369337),116124.0
광나루로56길1-2,37.5347239,127.0954208,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0954208 37.5347239),116123.0
광나루로56길1-20,37.5371622,127.0961547,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0961547 37.5371622),116124.0
광나루로56길1-21,37.537298,127.096304,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.096304 37.537298),116124.0
광나루로56길1-22,37.5375491,127.0965969,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0965969 37.5375491),116124.0
광나루로56길1-23,37.537832,127.0969378,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0969378 37.537832),116124.0
광나루로56길1-24,37.5380695,127.097211,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.097211 37.5380695),116124.0
광나루로56길1-25,37.5383363,127.0974926,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0974926 37.5383363),116124.0
광나루로56길1-26,37.5386554,127.0978927,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0978927 37.5386554),116124.0
광나루로56길1-27,37.5388137,127.0980672,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0980672 37.5388137),116124.0
광나루로56길1-28,37.5389767,127.0982644,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0982644 37.5389767),116124.0
광나루로56길1-3,37.5349106,127.0953463,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0953463 37.5349106),116123.0
광나루로56길1-4,37.5350883,127.0952463,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0952463 37.5350883),116123.0
광나루로56길1-5,37.535221,127.0951804,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0951804 37.535221),116123.0
광나루로56길1-6,37.5353334,127.0951119,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0951119 37.5353334),116123.0
광나루로56길1-7,37.5355089,127.0950119,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0950119 37.5355089),116123.0
광나루로56길1-8,37.5356752,127.094895,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.094895 37.5356752),116123.0
광나루로56길1-9,37.5358529,127.0947865,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0947865 37.5358529),116123.0
광나루로56길2-1,37.5392484,127.0979913,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0979913 37.5392484),116124.0
광나루로56길2-10,37.5371332,127.0955465,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0955465 37.5371332),116124.0
광나루로56길2-11,37.5369658,127.0953776,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0953776 37.5369658),116124.0
광나루로56길2-12,37.5366966,127.0950479,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0950479 37.5366966),116124.0
광나루로56길2-13,37.5364768,127.0947011,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0947011 37.5364768),116124.0
